,fecha_I,fecha_O,temporada_alta,dif_min,atraso_15,periodo_dia
3924,2017-01-03 08:55:00,2017-01-03 08:53:00,1,2,0,mañana
3925,2017-01-05 06:00:00,2017-01-05 06:00:00,1,0,0,mañana
3926,2017-01-07 08:20:00,2017-01-07 08:24:00,1,4,0,mañana
3927,2017-01-10 08:55:00,2017-01-10 08:52:00,1,3,0,mañana
3928,2017-01-12 06:00:00,2017-01-12 06:03:00,1,3,0,mañana
3929,2017-01-14 08:20:00,2017-01-14 08:21:00,1,1,0,mañana
3930,2017-01-17 08:55:00,2017-01-17 08:56:00,1,1,0,mañana
3931,2017-01-19 06:00:00,2017-01-19 06:01:00,1,1,0,mañana
3932,2017-01-21 08:20:00,2017-01-21 08:25:00,1,5,0,mañana
3933,2017-01-24 08:55:00,2017-01-24 08:57:00,1,2,0,mañana
3934,2017-01-26 06:00:00,2017-01-26 07:00:00,1,60,1,mañana
3935,2017-01-28 08:20:00,2017-01-28 08:22:00,1,2,0,mañana
3936,2017-01-31 08:55:00,2017-01-31 08:53:00,1,2,0,mañana
3937,2017-01-02 13:50:00,2017-01-02 13:52:00,1,2,0,tarde
3938,2017-01-04 11:50:00,2017-01-04 11:58:00,1,8,0,mañana
3939,2017-01-05 13:45:00,2017-01-05 13:50:00,1,5,0,tarde
3940,2017-01-06 13:50:00,2017-01-06 13:55:00,1,5,0,tarde
3941,2017-01-07 13:45:00,2017-01-07 13:52:00,1,7,0,tarde
3942,2017-01-08 13:45:00,2017-01-08 13:40:00,1,5,0,tarde
3943,2017-01-09 13:45:00,2017-01-09 13:53:00,1,8,0,tarde
3944,2017-01-10 13:10:00,2017-01-10 13:17:00,1,7,0,tarde
3945,2017-01-11 11:50:00,2017-01-11 13:59:00,1,129,1,mañana
3946,2017-01-12 13:30:00,2017-01-12 13:37:00,1,7,0,tarde
3947,2017-01-13 13:50:00,2017-01-13 13:50:00,1,0,0,tarde
3948,2017-01-14 13:45:00,2017-01-14 13:52:00,1,7,0,tarde
3949,2017-01-15 13:45:00,2017-01-15 14:36:00,1,51,1,tarde
3950,2017-01-16 13:45:00,2017-01-16 13:48:00,1,3,0,tarde
3951,2017-01-18 11:45:00,2017-01-18 11:46:00,1,1,0,mañana
3952,2017-01-19 13:30:00,2017-01-19 13:29:00,1,1,0,tarde
3953,2017-01-20 13:50:00,2017-01-20 13:57:00,1,7,0,tarde
3954,2017-01-21 13:45:00,2017-01-21 13:46:00,1,1,0,tarde
3955,2017-01-22 13:40:00,2017-01-22 13:49:00,1,9,0,tarde
3956,2017-01-23 13:45:00,2017-01-23 13:46:00,1,1,0,tarde
3957,2017-01-24 13:10:00,2017-01-24 13:10:00,1,0,0,tarde
3958,2017-01-25 11:45:00,2017-01-25 11:48:00,1,3,0,mañana
3959,2017-01-26 13:30:00,2017-01-26 13:56:00,1,26,1,tarde
3960,2017-01-27 13:50:00,2017-01-27 13:57:00,1,7,0,tarde
3961,2017-01-28 13:45:00,2017-01-28 14:03:00,1,18,1,tarde
3962,2017-01-29 13:45:00,2017-01-29 13:50:00,1,5,0,tarde
3963,2017-01-30 13:45:00,2017-01-30 13:51:00,1,6,0,tarde
3964,2017-01-31 13:10:00,2017-01-31 13:10:00,1,0,0,tarde
3965,2017-01-01 07:05:00,2017-01-01 07:06:00,1,1,0,mañana
3966,2017-01-02 06:55:00,2017-01-02 07:15:00,1,20,1,mañana
3967,2017-01-03 06:15:00,2017-01-03 06:23:00,1,8,0,mañana
3968,2017-01-04 06:30:00,2017-01-04 06:37:00,1,7,0,mañana
3969,2017-01-06 06:10:00,2017-01-06 06:15:00,1,5,0,mañana
3970,2017-01-07 06:40:00,2017-01-07 06:46:00,1,6,0,mañana
3971,2017-01-08 06:10:00,2017-01-08 06:17:00,1,7,0,mañana
3972,2017-01-09 06:55:00,2017-01-09 06:55:00,1,0,0,mañana
3973,2017-01-10 06:15:00,2017-01-10 06:15:00,1,0,0,mañana
3974,2017-01-11 06:30:00,2017-01-11 06:30:00,1,0,0,mañana
3975,2017-01-12 06:40:00,2017-01-12 06:39:00,1,1,0,mañana
3976,2017-01-13 06:40:00,2017-01-13 06:50:00,1,10,0,mañana
3977,2017-01-14 06:40:00,2017-01-14 06:40:00,1,0,0,mañana
3978,2017-01-15 06:10:00,2017-01-15 06:09:00,1,1,0,mañana
3979,2017-01-16 06:55:00,2017-01-16 07:06:00,1,11,0,mañana
3980,2017-01-17 06:15:00,2017-01-17 06:24:00,1,9,0,mañana
3981,2017-01-18 06:30:00,2017-01-18 06:31:00,1,1,0,mañana
3982,2017-01-19 06:40:00,2017-01-19 06:48:00,1,8,0,mañana
3983,2017-01-20 06:40:00,2017-01-20 06:49:00,1,9,0,mañana
3984,2017-01-21 06:40:00,2017-01-21 06:49:00,1,9,0,mañana
3985,2017-01-22 06:10:00,2017-01-22 06:15:00,1,5,0,mañana
3986,2017-01-23 06:55:00,2017-01-23 06:51:00,1,4,0,mañana
3987,2017-01-24 06:15:00,2017-01-24 06:20:00,1,5,0,mañana
3988,2017-01-25 06:30:00,2017-01-25 06:37:00,1,7,0,mañana
3989,2017-01-26 06:40:00,2017-01-26 06:42:00,1,2,0,mañana
3990,2017-01-27 06:40:00,2017-01-27 06:35:00,1,5,0,mañana
3991,2017-01-28 06:40:00,2017-01-28 06:40:00,1,0,0,mañana
3992,2017-01-29 06:10:00,2017-01-29 06:29:00,1,19,1,mañana
3993,2017-01-30 06:55:00,2017-01-30 06:53:00,1,2,0,mañana
3994,2017-01-31 06:15:00,2017-01-31 06:36:00,1,21,1,mañana
3995,2017-01-01 12:00:00,2017-01-01 11:55:00,1,5,0,tarde
3996,2017-01-02 12:30:00,2017-01-02 12:43:00,1,13,0,tarde
3997,2017-01-03 15:55:00,2017-01-03 15:55:00,1,0,0,tarde
3998,2017-01-04 12:15:00,2017-01-04 12:23:00,1,8,0,tarde
3999,2017-01-05 04:45:00,2017-01-05 04:50:00,1,5,0,noche
4000,2017-01-06 12:20:00,2017-01-06 12:31:00,1,11,0,tarde
4001,2017-01-07 14:35:00,2017-01-07 14:40:00,1,5,0,tarde
4002,2017-01-08 11:20:00,2017-01-08 11:21:00,1,1,0,mañana
4003,2017-01-09 12:30:00,2017-01-09 13:03:00,1,33,1,tarde
4004,2017-01-10 16:05:00,2017-01-10 16:05:00,1,0,0,tarde
4005,2017-01-11 12:15:00,2017-01-11 12:16:00,1,1,0,tarde
4006,2017-01-12 04:40:00,2017-01-12 04:45:00,1,5,0,noche
4007,2017-01-13 12:20:00,2017-01-13 12:28:00,1,8,0,tarde
4008,2017-01-14 13:00:00,2017-01-14 13:09:00,1,9,0,tarde
4009,2017-01-15 11:20:00,2017-01-15 11:27:00,1,7,0,mañana
4010,2017-01-16 12:30:00,2017-01-16 12:34:00,1,4,0,tarde
4011,2017-01-17 16:05:00,2017-01-17 16:02:00,1,3,0,tarde
4012,2017-01-18 12:15:00,2017-01-18 12:17:00,1,2,0,tarde
4013,2017-01-19 04:45:00,2017-01-19 04:58:00,1,13,0,noche
4014,2017-01-20 12:20:00,2017-01-20 12:19:00,1,1,0,tarde
4015,2017-01-21 12:55:00,2017-01-21 13:01:00,1,6,0,tarde
4016,2017-01-22 13:15:00,2017-01-22 13:18:00,1,3,0,tarde
4017,2017-01-23 12:30:00,2017-01-23 12:39:00,1,9,0,tarde
4018,2017-01-24 15:55:00,2017-01-24 15:54:00,1,1,0,tarde
4019,2017-01-25 12:15:00,2017-01-25 12:17:00,1,2,0,tarde
4020,2017-01-26 04:40:00,2017-01-26 04:45:00,1,5,0,noche
4021,2017-01-27 12:20:00,2017-01-27 12:47:00,1,27,1,tarde
4022,2017-01-28 14:45:00,2017-01-28 14:49:00,1,4,0,tarde
4023,2017-01-29 11:30:00,2017-01-29 11:38:00,1,8,0,mañana
4024,2017-01-30 12:45:00,2017-01-30 12:41:00,1,4,0,tarde
4025,2017-01-31 16:05:00,2017-01-31 16:07:00,1,2,0,tarde
4026,2017-01-01 13:45:00,2017-01-01 13:46:00,1,1,0,tarde
4027,2017-01-02 14:00:00,2017-01-02 14:27:00,1,27,1,tarde
4028,2017-01-03 13:45:00,2017-01-03 13:52:00,1,7,0,tarde
4029,2017-01-04 14:15:00,2017-01-04 14:20:00,1,5,0,tarde
4030,2017-01-05 14:10:00,2017-01-05 14:06:00,1,4,0,tarde
4031,2017-01-06 14:25:00,2017-01-06 14:34:00,1,9,0,tarde
4032,2017-01-07 14:20:00,2017-01-07 14:16:00,1,4,0,tarde
4033,2017-01-08 14:15:00,2017-01-08 14:16:00,1,1,0,tarde
4034,2017-01-09 14:00:00,2017-01-09 14:03:00,1,3,0,tarde
4035,2017-01-10 13:45:00,2017-01-10 13:52:00,1,7,0,tarde
4036,2017-01-11 14:40:00,2017-01-11 14:42:00,1,2,0,tarde
4037,2017-01-12 14:05:00,2017-01-12 14:08:00,1,3,0,tarde
4038,2017-01-13 14:40:00,2017-01-13 14:43:00,1,3,0,tarde
4039,2017-01-14 14:25:00,2017-01-14 14:32:00,1,7,0,tarde
4040,2017-01-15 14:15:00,2017-01-15 14:15:00,1,0,0,tarde
4041,2017-01-16 14:00:00,2017-01-16 14:01:00,1,1,0,tarde
4042,2017-01-17 13:45:00,2017-01-17 13:52:00,1,7,0,tarde
4043,2017-01-18 14:40:00,2017-01-18 14:46:00,1,6,0,tarde
4044,2017-01-19 14:05:00,2017-01-19 14:09:00,1,4,0,tarde
4045,2017-01-20 14:40:00,2017-01-20 14:42:00,1,2,0,tarde
4046,2017-01-21 14:25:00,2017-01-21 14:31:00,1,6,0,tarde
4047,2017-01-22 14:15:00,2017-01-22 14:12:00,1,3,0,tarde
4048,2017-01-23 14:00:00,2017-01-23 14:02:00,1,2,0,tarde
4049,2017-01-24 13:45:00,2017-01-24 14:13:00,1,28,1,tarde
4050,2017-01-25 14:40:00,2017-01-25 14:43:00,1,3,0,tarde
4051,2017-01-26 14:00:00,2017-01-26 14:09:00,1,9,0,tarde
4052,2017-01-27 14:40:00,2017-01-27 14:41:00,1,1,0,tarde
4053,2017-01-28 14:10:00,2017-01-28 14:16:00,1,6,0,tarde
4054,2017-01-29 14:35:00,2017-01-29 14:35:00,1,0,0,tarde
4055,2017-01-30 14:00:00,2017-01-30 14:18:00,1,18,1,tarde
4056,2017-01-31 13:55:00,2017-01-31 14:07:00,1,12,0,tarde
4057,2017-01-01 09:35:00,2017-01-01 09:32:00,1,3,0,mañana
4058,2017-01-02 12:10:00,2017-01-02 12:21:00,1,11,0,tarde
4059,2017-01-03 07:55:00,2017-01-03 07:57:00,1,2,0,mañana
4060,2017-01-04 07:50:00,2017-01-04 07:55:00,1,5,0,mañana
4061,2017-01-05 07:30:00,2017-01-05 07:37:00,1,7,0,mañana
4062,2017-01-06 04:20:00,2017-01-06 04:20:00,1,0,0,noche
4063,2017-01-07 08:00:00,2017-01-07 08:02:00,1,2,0,mañana
4064,2017-01-08 07:45:00,2017-01-08 07:51:00,1,6,0,mañana
4065,2017-01-09 12:10:00,2017-01-09 12:48:00,1,38,1,tarde
4066,2017-01-10 07:55:00,2017-01-10 08:00:00,1,5,0,mañana
4067,2017-01-11 07:50:00,2017-01-11 07:54:00,1,4,0,mañana
4068,2017-01-12 07:30:00,2017-01-12 07:29:00,1,1,0,mañana
4069,2017-01-13 08:05:00,2017-01-13 08:09:00,1,4,0,mañana
4070,2017-01-14 08:00:00,2017-01-14 08:02:00,1,2,0,mañana
4071,2017-01-15 07:45:00,2017-01-15 07:59:00,1,14,0,mañana
4072,2017-01-16 12:10:00,2017-01-16 12:14:00,1,4,0,tarde
4073,2017-01-17 07:55:00,2017-01-17 07:55:00,1,0,0,mañana
4074,2017-01-18 07:50:00,2017-01-18 07:52:00,1,2,0,mañana
4075,2017-01-19 07:30:00,2017-01-19 07:38:00,1,8,0,mañana
4076,2017-01-20 08:05:00,2017-01-20 08:22:00,1,17,1,mañana
4077,2017-01-21 08:00:00,2017-01-21 08:01:00,1,1,0,mañana
4078,2017-01-22 07:45:00,2017-01-22 07:45:00,1,0,0,mañana
4079,2017-01-23 12:10:00,2017-01-23 12:26:00,1,16,1,tarde
4080,2017-01-24 07:55:00,2017-01-24 07:54:00,1,1,0,mañana
4081,2017-01-25 07:50:00,2017-01-25 07:50:00,1,0,0,mañana
4082,2017-01-26 07:30:00,2017-01-26 08:34:00,1,64,1,mañana
4083,2017-01-27 08:05:00,2017-01-27 08:17:00,1,12,0,mañana
4084,2017-01-28 08:00:00,2017-01-28 08:22:00,1,22,1,mañana
4085,2017-01-29 07:45:00,2017-01-29 08:50:00,1,65,1,mañana
4086,2017-01-30 12:20:00,2017-01-30 12:15:00,1,5,0,tarde
4087,2017-01-31 07:50:00,2017-01-31 08:05:00,1,15,0,mañana
4088,2017-01-02 20:55:00,2017-01-02 20:53:00,1,2,0,noche
4089,2017-01-03 21:05:00,2017-01-03 21:14:00,1,9,0,noche
4090,2017-01-04 21:50:00,2017-01-04 21:50:00,1,0,0,noche
4091,2017-01-06 21:00:00,2017-01-06 21:20:00,1,20,1,noche
4092,2017-01-07 18:20:00,2017-01-07 18:23:00,1,3,0,tarde
4093,2017-01-09 20:55:00,2017-01-09 21:14:00,1,19,1,noche
4094,2017-01-10 21:05:00,2017-01-10 21:04:00,1,1,0,noche
4095,2017-01-11 21:50:00,2017-01-11 21:52:00,1,2,0,noche
4096,2017-01-13 21:00:00,2017-01-13 21:03:00,1,3,0,noche
4097,2017-01-14 19:55:00,2017-01-14 20:02:00,1,7,0,noche
4098,2017-01-18 21:50:00,2017-01-18 21:55:00,1,5,0,noche
4099,2017-01-20 21:10:00,2017-01-20 21:15:00,1,5,0,noche
4100,2017-01-21 20:20:00,2017-01-21 20:32:00,1,12,0,noche
4101,2017-01-23 21:00:00,2017-01-23 21:09:00,1,9,0,noche
4102,2017-01-24 21:05:00,2017-01-24 21:08:00,1,3,0,noche
4103,2017-01-25 21:50:00,2017-01-25 21:50:00,1,0,0,noche
4104,2017-01-27 21:00:00,2017-01-27 21:15:00,1,15,0,noche
4105,2017-01-28 20:20:00,2017-01-28 20:16:00,1,4,0,noche
4106,2017-01-30 21:05:00,2017-01-30 21:19:00,1,14,0,noche
4107,2017-01-31 21:05:00,2017-01-31 21:10:00,1,5,0,noche
4108,2017-01-01 16:20:00,2017-01-01 16:23:00,1,3,0,tarde
4109,2017-01-02 16:25:00,2017-01-02 16:40:00,1,15,0,tarde
4110,2017-01-04 16:30:00,2017-01-04 16:30:00,1,0,0,tarde
4111,2017-01-05 21:25:00,2017-01-05 21:37:00,1,12,0,noche
4112,2017-01-08 16:20:00,2017-01-08 16:27:00,1,7,0,tarde
4113,2017-01-09 16:25:00,2017-01-09 16:25:00,1,0,0,tarde
4114,2017-01-11 16:30:00,2017-01-11 16:35:00,1,5,0,tarde
4115,2017-01-12 21:25:00,2017-01-12 21:53:00,1,28,1,noche
4116,2017-01-15 16:20:00,2017-01-15 16:28:00,1,8,0,tarde
4117,2017-01-16 16:25:00,2017-01-16 16:31:00,1,6,0,tarde
4118,2017-01-18 16:30:00,2017-01-18 16:45:00,1,15,0,tarde
4119,2017-01-19 21:25:00,2017-01-19 21:29:00,1,4,0,noche
4120,2017-01-22 16:20:00,2017-01-22 16:31:00,1,11,0,tarde
4121,2017-01-23 16:25:00,2017-01-23 16:31:00,1,6,0,tarde
4122,2017-01-25 16:30:00,2017-01-25 16:35:00,1,5,0,tarde
4123,2017-01-26 21:25:00,2017-01-26 22:07:00,1,42,1,noche
4124,2017-01-29 16:30:00,2017-01-29 16:27:00,1,3,0,tarde
4125,2017-01-30 16:25:00,2017-01-30 16:25:00,1,0,0,tarde
4126,2017-01-01 09:40:00,2017-01-01 09:39:00,1,1,0,mañana
4127,2017-01-04 10:30:00,2017-01-04 10:38:00,1,8,0,mañana
4128,2017-01-06 10:35:00,2017-01-06 10:40:00,1,5,0,mañana
4129,2017-01-07 10:30:00,2017-01-07 10:33:00,1,3,0,mañana
4130,2017-01-08 10:20:00,2017-01-08 10:22:00,1,2,0,mañana
4131,2017-01-11 10:30:00,2017-01-11 10:33:00,1,3,0,mañana
4132,2017-01-13 10:35:00,2017-01-13 10:38:00,1,3,0,mañana
4133,2017-01-14 10:30:00,2017-01-14 10:54:00,1,24,1,mañana
4134,2017-01-15 10:20:00,2017-01-15 10:20:00,1,0,0,mañana
4135,2017-01-18 10:30:00,2017-01-18 10:36:00,1,6,0,mañana
4136,2017-01-20 10:35:00,2017-01-20 10:35:00,1,0,0,mañana
4137,2017-01-21 10:30:00,2017-01-21 10:30:00,1,0,0,mañana
4138,2017-01-22 10:30:00,2017-01-22 10:33:00,1,3,0,mañana
4139,2017-01-24 11:25:00,2017-01-24 11:28:00,1,3,0,mañana
4140,2017-01-25 10:30:00,2017-01-25 10:34:00,1,4,0,mañana
4141,2017-01-27 10:35:00,2017-01-27 10:39:00,1,4,0,mañana
4142,2017-01-28 10:30:00,2017-01-28 10:35:00,1,5,0,mañana
4143,2017-01-29 10:30:00,2017-01-29 10:51:00,1,21,1,mañana
4144,2017-01-03 18:20:00,2017-01-03 18:22:00,1,2,0,tarde
4145,2017-01-06 20:30:00,2017-01-06 20:40:00,1,10,0,noche
4146,2017-01-10 18:20:00,2017-01-10 18:35:00,1,15,0,tarde
4147,2017-01-13 20:30:00,2017-01-13 20:27:00,1,3,0,noche
4148,2017-01-17 18:20:00,2017-01-17 18:34:00,1,14,0,tarde
4149,2017-01-20 20:30:00,2017-01-20 20:28:00,1,2,0,noche
4150,2017-01-24 18:20:00,2017-01-24 18:24:00,1,4,0,tarde
4151,2017-01-27 20:30:00,2017-01-27 20:53:00,1,23,1,noche
4152,2017-01-31 18:20:00,2017-01-31 18:23:00,1,3,0,tarde
4153,2017-01-07 16:50:00,2017-01-07 16:56:00,1,6,0,tarde
4154,2017-01-14 16:50:00,2017-01-14 16:58:00,1,8,0,tarde
4155,2017-01-21 17:05:00,2017-01-21 17:08:00,1,3,0,tarde
4156,2017-01-28 16:50:00,2017-01-28 16:47:00,1,3,0,tarde
4157,2017-01-02 10:25:00,2017-01-02 10:23:00,1,2,0,mañana
4158,2017-01-03 08:35:00,2017-01-03 08:32:00,1,3,0,mañana
4159,2017-01-04 09:30:00,2017-01-04 09:33:00,1,3,0,mañana
4160,2017-01-05 08:20:00,2017-01-05 08:24:00,1,4,0,mañana
4161,2017-01-06 08:10:00,2017-01-06 08:12:00,1,2,0,mañana
4162,2017-01-07 08:45:00,2017-01-07 08:43:00,1,2,0,mañana
4163,2017-01-08 09:25:00,2017-01-08 09:25:00,1,0,0,mañana
4164,2017-01-09 10:25:00,2017-01-09 10:26:00,1,1,0,mañana
4165,2017-01-10 08:35:00,2017-01-10 08:42:00,1,7,0,mañana
4166,2017-01-11 09:30:00,2017-01-11 09:44:00,1,14,0,mañana
4167,2017-01-12 08:20:00,2017-01-12 08:20:00,1,0,0,mañana
4168,2017-01-13 08:00:00,2017-01-13 08:00:00,1,0,0,mañana
4169,2017-01-14 08:40:00,2017-01-14 08:43:00,1,3,0,mañana
4170,2017-01-15 09:25:00,2017-01-15 09:37:00,1,12,0,mañana
4171,2017-01-16 10:25:00,2017-01-16 10:20:00,1,5,0,mañana
4172,2017-01-17 08:35:00,2017-01-17 08:35:00,1,0,0,mañana
4173,2017-01-18 09:30:00,2017-01-18 09:29:00,1,1,0,mañana
4174,2017-01-19 08:20:00,2017-01-19 08:24:00,1,4,0,mañana
4175,2017-01-20 08:00:00,2017-01-20 08:01:00,1,1,0,mañana
4176,2017-01-21 08:50:00,2017-01-21 08:50:00,1,0,0,mañana
4177,2017-01-22 09:25:00,2017-01-22 09:24:00,1,1,0,mañana
4178,2017-01-23 10:25:00,2017-01-23 10:27:00,1,2,0,mañana
4179,2017-01-24 08:35:00,2017-01-24 08:31:00,1,4,0,mañana
4180,2017-01-25 09:30:00,2017-01-25 09:43:00,1,13,0,mañana
4181,2017-01-26 08:20:00,2017-01-26 08:17:00,1,3,0,mañana
4182,2017-01-27 08:00:00,2017-01-27 08:07:00,1,7,0,mañana
4183,2017-01-28 08:50:00,2017-01-28 08:45:00,1,5,0,mañana
4184,2017-01-29 09:35:00,2017-01-29 09:36:00,1,1,0,mañana
4185,2017-01-30 10:25:00,2017-01-30 10:25:00,1,0,0,mañana
4186,2017-01-31 08:35:00,2017-01-31 08:30:00,1,5,0,mañana
4187,2017-01-02 11:45:00,2017-01-02 11:49:00,1,4,0,mañana
4188,2017-01-03 11:00:00,2017-01-03 10:59:00,1,1,0,mañana
4189,2017-01-07 11:00:00,2017-01-07 10:59:00,1,1,0,mañana
4190,2017-01-08 15:20:00,2017-01-08 15:34:00,1,14,0,tarde
4191,2017-01-09 11:50:00,2017-01-09 12:07:00,1,17,1,mañana
4192,2017-01-10 11:00:00,2017-01-10 10:59:00,1,1,0,mañana
4193,2017-01-14 12:05:00,2017-01-14 12:05:00,1,0,0,tarde
4194,2017-01-15 15:20:00,2017-01-15 15:27:00,1,7,0,tarde
4195,2017-01-16 11:50:00,2017-01-16 11:52:00,1,2,0,mañana
4196,2017-01-17 11:00:00,2017-01-17 11:03:00,1,3,0,mañana
4197,2017-01-21 12:15:00,2017-01-21 12:16:00,1,1,0,tarde
4198,2017-01-22 15:20:00,2017-01-22 15:25:00,1,5,0,tarde
4199,2017-01-23 11:50:00,2017-01-23 11:46:00,1,4,0,mañana
4200,2017-01-24 11:00:00,2017-01-24 11:05:00,1,5,0,mañana
4201,2017-01-28 12:15:00,2017-01-28 12:28:00,1,13,0,tarde
4202,2017-01-29 15:20:00,2017-01-29 15:27:00,1,7,0,tarde
4203,2017-01-30 11:45:00,2017-01-30 11:46:00,1,1,0,mañana
4204,2017-01-31 11:00:00,2017-01-31 11:00:00,1,0,0,mañana
4205,2017-01-01 14:00:00,2017-01-01 13:58:00,1,2,0,tarde
4206,2017-01-04 12:45:00,2017-01-04 12:58:00,1,13,0,tarde
4207,2017-01-06 14:55:00,2017-01-06 14:54:00,1,1,0,tarde
4208,2017-01-11 12:45:00,2017-01-11 12:43:00,1,2,0,tarde
4209,2017-01-13 14:55:00,2017-01-13 15:10:00,1,15,0,tarde
4210,2017-01-18 12:45:00,2017-01-18 13:04:00,1,19,1,tarde
4211,2017-01-20 14:55:00,2017-01-20 15:02:00,1,7,0,tarde
4212,2017-01-25 12:45:00,2017-01-25 12:46:00,1,1,0,tarde
4213,2017-01-27 14:55:00,2017-01-27 14:56:00,1,1,0,tarde
4214,2017-01-01 16:55:00,2017-01-01 16:48:00,1,7,0,tarde
4215,2017-01-02 17:00:00,2017-01-02 16:54:00,1,6,0,tarde
4216,2017-01-03 17:15:00,2017-01-03 17:18:00,1,3,0,tarde
4217,2017-01-04 17:15:00,2017-01-04 17:52:00,1,37,1,tarde
4218,2017-01-05 18:15:00,2017-01-05 18:22:00,1,7,0,tarde
4219,2017-01-06 17:20:00,2017-01-06 17:19:00,1,1,0,tarde
4220,2017-01-07 17:25:00,2017-01-07 17:24:00,1,1,0,tarde
4221,2017-01-08 17:35:00,2017-01-08 17:49:00,1,14,0,tarde
4222,2017-01-09 17:10:00,2017-01-09 17:22:00,1,12,0,tarde
4223,2017-01-10 17:30:00,2017-01-10 17:31:00,1,1,0,tarde
4224,2017-01-11 17:15:00,2017-01-11 17:15:00,1,0,0,tarde
4225,2017-01-12 18:15:00,2017-01-12 18:39:00,1,24,1,tarde
4226,2017-01-13 17:20:00,2017-01-13 17:34:00,1,14,0,tarde
4227,2017-01-14 17:25:00,2017-01-14 17:28:00,1,3,0,tarde
4228,2017-01-15 17:50:00,2017-01-15 18:20:00,1,30,1,tarde
4229,2017-01-16 17:10:00,2017-01-16 17:14:00,1,4,0,tarde
4230,2017-01-17 17:20:00,2017-01-17 17:18:00,1,2,0,tarde
4231,2017-01-18 17:15:00,2017-01-18 17:16:00,1,1,0,tarde
4232,2017-01-19 18:15:00,2017-01-19 18:25:00,1,10,0,tarde
4233,2017-01-20 17:20:00,2017-01-20 17:20:00,1,0,0,tarde
4234,2017-01-21 17:25:00,2017-01-21 17:34:00,1,9,0,tarde
4235,2017-01-22 17:50:00,2017-01-22 17:51:00,1,1,0,tarde
4236,2017-01-23 17:20:00,2017-01-23 17:31:00,1,11,0,tarde
4237,2017-01-24 17:30:00,2017-01-24 17:32:00,1,2,0,tarde
4238,2017-01-25 17:15:00,2017-01-25 17:09:00,1,6,0,tarde
4239,2017-01-26 18:15:00,2017-01-26 18:17:00,1,2,0,tarde
4240,2017-01-27 17:20:00,2017-01-27 17:44:00,1,24,1,tarde
4241,2017-01-28 17:25:00,2017-01-28 17:36:00,1,11,0,tarde
4242,2017-01-29 17:50:00,2017-01-29 18:05:00,1,15,0,tarde
4243,2017-01-30 17:15:00,2017-01-30 17:08:00,1,7,0,tarde
4244,2017-01-31 17:30:00,2017-01-31 17:28:00,1,2,0,tarde
4245,2017-01-01 19:15:00,2017-01-01 19:21:00,1,6,0,noche
4246,2017-01-02 17:45:00,2017-01-02 17:48:00,1,3,0,tarde
4247,2017-01-03 19:15:00,2017-01-03 19:11:00,1,4,0,noche
4248,2017-01-05 19:15:00,2017-01-05 19:15:00,1,0,0,noche
4249,2017-01-06 19:15:00,2017-01-06 19:13:00,1,2,0,noche
4250,2017-01-08 19:15:00,2017-01-08 19:21:00,1,6,0,noche
4251,2017-01-09 17:45:00,2017-01-09 17:50:00,1,5,0,tarde
4252,2017-01-10 19:15:00,2017-01-10 19:16:00,1,1,0,noche
4253,2017-01-12 19:15:00,2017-01-12 19:29:00,1,14,0,noche
4254,2017-01-13 19:15:00,2017-01-13 19:24:00,1,9,0,noche
4255,2017-01-15 19:15:00,2017-01-15 19:29:00,1,14,0,noche
4256,2017-01-16 17:40:00,2017-01-16 17:54:00,1,14,0,tarde
4257,2017-01-17 19:15:00,2017-01-17 19:34:00,1,19,1,noche
4258,2017-01-19 19:15:00,2017-01-19 19:11:00,1,4,0,noche
4259,2017-01-20 19:15:00,2017-01-20 19:44:00,1,29,1,noche
4260,2017-01-22 19:15:00,2017-01-22 19:14:00,1,1,0,noche
4261,2017-01-23 17:50:00,2017-01-23 18:00:00,1,10,0,tarde
4262,2017-01-24 19:15:00,2017-01-24 19:16:00,1,1,0,noche
4263,2017-01-26 19:15:00,2017-01-26 19:12:00,1,3,0,noche
4264,2017-01-27 19:15:00,2017-01-27 19:20:00,1,5,0,noche
4265,2017-01-29 19:15:00,2017-01-29 19:18:00,1,3,0,noche
4266,2017-01-30 17:55:00,2017-01-30 18:14:00,1,19,1,tarde
4267,2017-01-31 19:15:00,2017-01-31 19:19:00,1,4,0,noche
4268,2017-01-01 15:35:00,2017-01-01 15:35:00,1,0,0,tarde
4269,2017-01-02 08:10:00,2017-01-02 08:09:00,1,1,0,mañana
4270,2017-01-09 08:10:00,2017-01-09 08:10:00,1,0,0,mañana
4271,2017-01-16 08:10:00,2017-01-16 08:05:00,1,5,0,mañana
4272,2017-01-23 08:10:00,2017-01-23 08:09:00,1,1,0,mañana
4273,2017-01-30 08:10:00,2017-01-30 08:11:00,1,1,0,mañana
4274,2017-01-05 17:00:00,2017-01-05 16:59:00,1,1,0,tarde
4275,2017-01-07 17:00:00,2017-01-07 16:57:00,1,3,0,tarde
4276,2017-01-08 16:05:00,2017-01-08 16:08:00,1,3,0,tarde
4277,2017-01-12 17:00:00,2017-01-12 17:23:00,1,23,1,tarde
4278,2017-01-14 17:00:00,2017-01-14 17:01:00,1,1,0,tarde
4279,2017-01-15 16:05:00,2017-01-15 17:18:00,1,73,1,tarde
4280,2017-01-19 17:00:00,2017-01-19 17:03:00,1,3,0,tarde
4281,2017-01-21 17:00:00,2017-01-21 17:06:00,1,6,0,tarde
4282,2017-01-22 15:45:00,2017-01-22 16:03:00,1,18,1,tarde
